"id_trabajo","titulo","salario_usd","moneda","nivel_experiencia","tipo_contrato","localizacion","tamano_empresa","modalidad","habilidades","titulacion","anos_experiencia","industria","fecha_publicacion","fecha_limite_aplicacion","longitud_descripcion","escala_beneficios","empresa","residencia_empleado"
"AI14552","Cientifico/a de Datos Principal",144657,"USD","ejecutivo","completo","Suecia","pequeña","hibrido","NLP, Deep Learning, Data Visualization, Hadoop, SQL","grado",12,"videojuegos","2024-02-12","2024-03-29",2372,9.8,"AI Innovations","Portugal"
"AI14553","Cientifico Investigador",98312,"USD","ejecutivo","completo","China","grande","remoto","Scala, Python, NLP, R","tecnico superior",17,"minorista","2024-10-08","2024-11-24",574,9.4,"Advanced Robotics","China"
"AI14554","Investigador/a en Machine Learning",268721,"EUR","ejecutivo","temporal","Alemania","grande","remoto","Python, SQL, AWS","master",10,"transporte","2024-12-16","2025-01-21",2163,5.8,"Machine Intelligence Group","Alemania"
"AI14555","Ingeniero de Robotica",24804,"USD","principiante","temporal","China","pequeña","hibrido","Python, Azure, TensorFlow, R","doctorado",1,"inmobiliaria","2024-06-09","2024-07-22",563,6.5,"Cognitive Computing","Ucrania"
"AI14556","Ingeniero de Robotica",116955,"AUD","avanzado","completo","Australia","pequeña","remoto","Python, Kubernetes, Data Visualization","tecnico superior",8,"automocion","2025-03-15","2025-05-19",1300,9.5,"Digital Transformation LLC","Australia"
"AI14557","Ingeniero de Vision por Computadora",102088,"EUR","intermedio","temporal","Francia","grande","remoto","Azure, GCP, SQL, Deep Learning, PyTorch","tecnico superior",3,"salud","2025-04-02","2025-06-03",1698,6.4,"Advanced Robotics","Francia"
"AI14558","Ingeniero/a de Sistemas Autonomos",150619,"EUR","avanzado","temporal","Alemania","grande","hibrido","Scala, Python, Mathematics, Deep Learning","tecnico superior",7,"tecnologia","2025-02-28","2025-03-30",1410,8.2,"Neural Networks Co","Alemania"
"AI14559","Especialista en IA",110839,"CAD","intermedio","parcial","Canada","grande","hibrido","SQL, NLP, Kubernetes, Mathematics","grado",4,"videojuegos","2025-04-15","2025-05-02",1293,6.0,"Cloud AI Solutions","Malasia"
"AI14560","Ingeniero de Vision por Computadora",201264,"CHF","ejecutivo","parcial","Suiza","mediana","presencial","GCP, Scala, SQL, Computer Vision","master",15,"manufactura","2024-11-01","2024-12-17",2398,9.8,"Cloud AI Solutions","Alemania"
"AI14561","Ingeniero/a de Sistemas Autonomos",87432,"USD","principiante","parcial","Estados Unidos","mediana","remoto","TensorFlow, GCP, MLOps","master",0,"transporte","2024-09-30","2024-12-02",1262,5.5,"Future Systems","Estados Unidos"
"AI14562","Ingeniero de Software de IA",63493,"EUR","principiante","parcial","Paises Bajos","grande","hibrido","NLP, SQL, Linux","tecnico superior",0,"inmobiliaria","2024-10-14","2024-12-24",2168,9.5,"Digital Transformation LLC","Países Bajos"
"AI14563","Cientifico Investigador",184467,"JPY","ejecutivo","autonomo","Japon","grande","hibrido","Mathematics, Kubernetes, Azure, Deep Learning","doctorado",18,"politica","2024-05-23","2024-06-11",872,5.7,"Advanced Robotics","Japon"
"AI14564","Investigador de IA",209096,"EUR","ejecutivo","completo","Alemania","mediana","remoto","Kubernetes, Azure, Spark, GCP, Java","doctorado",19,"inmobiliaria","2024-02-29","2024-04-25",1107,8.6,"Algorithmic Solutions","Alemania"
"AI14565","Cientifico Investigador",98677,"SGD","intermedio","parcial","Singapur","pequeña","remoto","NLP, AWS, Kubernetes, SQL, GCP","tecnico superior",2,"minorista","2024-02-23","2024-03-20",741,5.5,"Advanced Robotics","Singapur"
"AI14566","Ingeniero/a de Operaciones de Aprendizaje Automatico",99800,"CAD","avanzado","autonomo","Canada","mediana","hibrido","PyTorch, Spark, TensorFlow, Kubernetes","doctorado",5,"inmobiliaria","2024-11-10","2025-01-21",1041,9.6,"Digital Transformation LLC","Canada"
"AI14567","Investigador de IA",109379,"USD","intermedio","temporal","Finlandia","grande","remoto","Java, SQL, Linux","doctorado",3,"transporte","2025-01-01","2025-03-06",1690,6.2,"TechCorp Inc","Finlandia"
"AI14568","Analista de Datos",68608,"USD","avanzado","temporal","China","grande","presencial","Hadoop, Python, TensorFlow","tecnico superior",5,"telecomunicaciones","2024-08-01","2024-09-10",2444,8.5,"TechCorp Inc","China"
"AI14569","Director/a de Inteligencia Artificial",70451,"USD","ejecutivo","temporal","India","pequeña","remoto","Linux, Azure, Deep Learning, GCP","grado",19,"consultoria","2024-02-28","2024-03-21",985,8.7,"DataVision Ltd","India"
"AI14570","Ingeniero de Procesamiento de Lenguaje Natural",127444,"USD","avanzado","completo","Noruega","pequeña","presencial","Python, TensorFlow, Mathematics, AWS","grado",6,"salud","2024-10-08","2024-11-11",1031,9.7,"Neural Networks Co","Noruega"
"AI14571","Investigador de IA",59585,"GBP","principiante","temporal","Reino Unido","mediana","presencial","Linux, PyTorch, Statistics, Scala","tecnico superior",1,"transporte","2024-10-02","2024-12-05",2342,7.6,"TechCorp Inc","España"
"AI14572","Cientifico/a de Datos Principal",129467,"GBP","intermedio","temporal","Reino Unido","grande","hibrido","R, Computer Vision, Mathematics, SQL","grado",2,"tecnologia","2024-12-27","2025-02-02",983,5.9,"Machine Intelligence Group","Nueva Zelanda"
"AI14573","Arquitecto de IA",89818,"CHF","principiante","autonomo","Suiza","pequeña","hibrido","Git, Python, AWS, Deep Learning","doctorado",1,"energia","2024-04-01","2024-06-03",1846,5.6,"Algorithmic Solutions","Rumania"
"AI14574","Especialista en IA",168508,"USD","ejecutivo","autonomo","Israel","pequeña","hibrido","Hadoop, PyTorch, SQL","tecnico superior",18,"telecomunicaciones","2024-07-26","2024-09-09",2122,5.1,"Autonomous Tech","Kenia"
"AI14575","Investigador/a en Machine Learning",139480,"GBP","avanzado","parcial","Reino Unido","grande","remoto","Azure, Scala, NLP, Mathematics, PyTorch","master",8,"salud","2024-01-04","2024-02-01",2378,8.2,"TechCorp Inc","Colombia"
"AI14576","Investigador/a en Machine Learning",192002,"EUR","ejecutivo","autonomo","Austria","grande","hibrido","GCP, TensorFlow, Deep Learning, Data Visualization, SQL","grado",18,"educacion","2024-07-12","2024-08-08",559,7.7,"Autonomous Tech","Austria"
"AI14577","Ingeniero de Procesamiento de Lenguaje Natural",58121,"USD","intermedio","temporal","China","grande","presencial","Mathematics, R, Tableau, SQL","doctorado",2,"salud","2025-01-12","2025-02-15",1764,8.0,"DeepTech Ventures","China"
"AI14578","Cientifico Investigador",134623,"EUR","ejecutivo","autonomo","Francia","pequeña","presencial","NLP, Data Visualization, Java, R","tecnico superior",15,"educacion","2025-04-08","2025-05-05",1864,9.3,"TechCorp Inc","Francia"
"AI14579","Arquitecto de IA",97785,"USD","intermedio","temporal","Noruega","pequeña","presencial","Java, PyTorch, TensorFlow, Python","doctorado",4,"videojuegos","2024-03-28","2024-05-26",807,7.5,"AI Innovations","Noruega"
"AI14580","Cientifico/a de Datos Principal",219292,"AUD","ejecutivo","autonomo","Australia","grande","remoto","SQL, Mathematics, GCP","master",11,"inmobiliaria","2024-01-16","2024-03-12",974,6.3,"DeepTech Ventures","Australia"
"AI14581","Cientifico/a de Datos Principal",52713,"USD","intermedio","temporal","China","grande","remoto","MLOps, Python, Spark, Scala","grado",2,"telecomunicaciones","2024-05-13","2024-07-10",1083,9.5,"Autonomous Tech","China"
"AI14582","Arquitecto de IA",318665,"USD","ejecutivo","completo","Dinamarca","mediana","hibrido","AWS, PyTorch, Deep Learning","grado",13,"salud","2024-11-02","2024-11-19",1618,8.7,"Digital Transformation LLC","Dinamarca"
"AI14583","Analista de Datos",150768,"CHF","intermedio","autonomo","Suiza","mediana","hibrido","Statistics, Scala, R, Kubernetes, Python","master",4,"telecomunicaciones","2024-09-28","2024-11-19",1321,9.3,"Predictive Systems","Suiza"
"AI14584","Ingeniero de Robotica",130419,"USD","intermedio","temporal","Dinamarca","mediana","hibrido","Spark, Scala, Deep Learning, TensorFlow, NLP","doctorado",2,"manufactura","2024-11-10","2024-12-18",1361,5.6,"Autonomous Tech","Dinamarca"
"AI14585","Investigador/a en Machine Learning",134257,"USD","intermedio","autonomo","Dinamarca","grande","hibrido","Python, AWS, Computer Vision, Azure","tecnico superior",2,"telecomunicaciones","2025-03-12","2025-05-06",1297,8.8,"Digital Transformation LLC","Suecia"
"AI14586","Ingeniero de Robotica",88859,"GBP","intermedio","parcial","Reino Unido","grande","hibrido","Java, R, MLOps, GCP, Scala","doctorado",2,"finanzas","2024-09-12","2024-10-09",1916,6.4,"Machine Intelligence Group","Letonia"
"AI14587","Director/a de Inteligencia Artificial",124958,"USD","avanzado","completo","Corea del Sur","mediana","hibrido","Python, Scala, AWS, TensorFlow, Java","master",8,"telecomunicaciones","2024-09-10","2024-10-13",2029,9.9,"Smart Analytics","Corea del Sur"
"AI14588","Ingeniero de Datos",173410,"GBP","avanzado","autonomo","Reino Unido","grande","hibrido","Spark, Statistics, Python","grado",9,"salud","2024-02-11","2024-03-13",2108,8.5,"Neural Networks Co","Reino Unido"
"AI14589","Especialista en IA",119770,"EUR","avanzado","parcial","Francia","mediana","hibrido","Python, Mathematics, Azure, TensorFlow","tecnico superior",7,"automocion","2025-04-17","2025-06-29",648,7.8,"DeepTech Ventures","Francia"
"AI14590","Cientifico de Datos",57438,"EUR","principiante","completo","Paises Bajos","mediana","hibrido","Kubernetes, Deep Learning, Computer Vision, GCP","master",1,"transporte","2024-08-16","2024-10-23",717,8.2,"Digital Transformation LLC","Países Bajos"
"AI14591","Ingeniero de Aprendizaje Automatico",168237,"CAD","ejecutivo","parcial","Canada","pequeña","remoto","AWS, Java, R, Data Visualization","tecnico superior",10,"politica","2024-03-14","2024-05-09",2119,9.1,"DeepTech Ventures","Canada"
"AI14592","Cientifico/a de Datos Principal",198127,"USD","ejecutivo","completo","Suecia","mediana","remoto","Linux, Git, MLOps, Tableau, Computer Vision","doctorado",19,"minorista","2025-04-26","2025-05-10",2065,6.7,"Advanced Robotics","Irlanda"
"AI14593","Ingeniero de Software de IA",91754,"USD","avanzado","completo","Corea del Sur","pequeña","presencial","Computer Vision, Tableau, AWS, Data Visualization, Python","grado",5,"educacion","2024-10-23","2024-12-28",2354,9.8,"Autonomous Tech","Corea del Sur"
"AI14594","Investigador de IA",59433,"CAD","principiante","autonomo","Canada","grande","presencial","Linux, Data Visualization, Deep Learning","doctorado",1,"medios","2025-01-12","2025-01-30",1618,9.0,"Quantum Computing Inc","Rumania"
"AI14595","Consultor de IA",128719,"EUR","avanzado","temporal","Alemania","mediana","remoto","Scala, SQL, Linux, Azure","master",5,"consultoria","2025-03-18","2025-05-26",1435,8.1,"DataVision Ltd","Alemania"
"AI14596","Ingeniero de Procesamiento de Lenguaje Natural",225590,"CHF","ejecutivo","completo","Suiza","mediana","hibrido","Data Visualization, Statistics, SQL, Deep Learning, Mathematics","doctorado",10,"salud","2024-08-17","2024-10-03",832,9.9,"Machine Intelligence Group","Suiza"
"AI14597","Ingeniero de Datos",327266,"USD","ejecutivo","autonomo","Noruega","mediana","presencial","Deep Learning, Python, Java, Computer Vision, SQL","master",19,"consultoria","2024-06-19","2024-08-03",1607,9.6,"Quantum Computing Inc","Noruega"
"AI14598","Ingeniero de Vision por Computadora",77377,"USD","intermedio","autonomo","Irlanda","mediana","remoto","TensorFlow, Scala, Mathematics","master",3,"manufactura","2024-09-09","2024-11-13",1176,9.6,"Autonomous Tech","Italia"
"AI14599","Cientifico Investigador",172505,"USD","avanzado","autonomo","Noruega","mediana","presencial","Linux, Azure, Deep Learning, Python","master",5,"automocion","2025-03-18","2025-04-29",789,5.2,"Advanced Robotics","Noruega"
"AI14600","Director/a de Inteligencia Artificial",97488,"GBP","intermedio","completo","Reino Unido","mediana","remoto","Scala, Java, Kubernetes, TensorFlow","master",4,"salud","2024-02-23","2024-04-12",506,9.9,"Future Systems","Reino Unido"
"AI14601","Director/a de Inteligencia Artificial",71688,"USD","principiante","temporal","Irlanda","mediana","remoto","Data Visualization, Python, SQL, TensorFlow","master",0,"telecomunicaciones","2024-08-13","2024-09-13",518,9.0,"Autonomous Tech","Irlanda"
"AI14602","Investigador/a en Machine Learning",177939,"USD","ejecutivo","parcial","Finlandia","grande","hibrido","Java, Hadoop, Computer Vision","master",15,"politica","2024-07-13","2024-08-31",2444,8.5,"DeepTech Ventures","Reino Unido"
"AI14603","Ingeniero de Aprendizaje Profundo",176846,"CHF","ejecutivo","temporal","Suiza","pequeña","remoto","Computer Vision, Docker, Data Visualization, Linux, Statistics","doctorado",16,"consultoria","2024-04-01","2024-06-05",1132,8.3,"DataVision Ltd","Suiza"
"AI14604","Consultor de IA",75786,"EUR","intermedio","autonomo","Paises Bajos","pequeña","hibrido","Python, TensorFlow, NLP, Java, Scala","doctorado",2,"consultoria","2024-12-22","2025-02-12",517,8.1,"Algorithmic Solutions","Países Bajos"
"AI14605","Consultor de IA",57729,"USD","principiante","temporal","Finlandia","grande","hibrido","Scala, Hadoop, Git, Data Visualization","grado",1,"videojuegos","2024-01-05","2024-02-26",1690,5.2,"Cloud AI Solutions","Finlandia"
"AI14606","Director/a de Inteligencia Artificial",103984,"USD","avanzado","completo","Corea del Sur","pequeña","hibrido","Tableau, Azure, SQL, Java, Spark","tecnico superior",8,"politica","2024-11-24","2024-12-08",1783,9.7,"Cognitive Computing","Sudafrica"
"AI14607","Ingeniero de Procesamiento de Lenguaje Natural",109857,"GBP","avanzado","autonomo","Reino Unido","mediana","hibrido","Kubernetes, Java, NLP","master",8,"telecomunicaciones","2024-02-25","2024-04-07",814,6.0,"Cloud AI Solutions","Reino Unido"
"AI14608","Analista de Datos",211073,"USD","ejecutivo","temporal","Irlanda","pequeña","presencial","GCP, Git, MLOps","doctorado",11,"tecnologia","2024-10-18","2024-11-02",674,9.0,"Quantum Computing Inc","Irlanda"
"AI14609","Ingeniero de Datos",134522,"USD","avanzado","temporal","Suecia","grande","presencial","AWS, Hadoop, MLOps, Python","master",5,"educacion","2025-03-14","2025-04-04",1612,5.7,"Predictive Systems","Suecia"
"AI14610","Arquitecto de IA",161100,"CHF","avanzado","temporal","Suiza","mediana","hibrido","PyTorch, TensorFlow, AWS, MLOps, Scala","tecnico superior",6,"transporte","2025-01-31","2025-03-14",1781,8.0,"DeepTech Ventures","Suiza"
"AI14611","Ingeniero/a de Sistemas Autonomos",122301,"EUR","avanzado","autonomo","Alemania","mediana","hibrido","Kubernetes, Python, Computer Vision","tecnico superior",6,"politica","2024-09-07","2024-10-23",2201,5.8,"Autonomous Tech","Alemania"
"AI14612","Ingeniero de Procesamiento de Lenguaje Natural",85699,"EUR","intermedio","completo","Alemania","pequeña","hibrido","Kubernetes, Java, R, Docker, Statistics","doctorado",2,"salud","2024-06-12","2024-07-09",1286,9.8,"Quantum Computing Inc","Mexico"
"AI14613","Consultor de IA",70435,"CAD","principiante","autonomo","Canada","mediana","presencial","Linux, PyTorch, MLOps, R","tecnico superior",1,"consultoria","2025-02-02","2025-03-08",889,8.9,"DeepTech Ventures","India"
"AI14614","Investigador/a en Machine Learning",83577,"EUR","intermedio","completo","Austria","grande","presencial","Scala, Tableau, Python","doctorado",2,"transporte","2024-05-12","2024-07-13",880,10.0,"Digital Transformation LLC","Austria"
"AI14615","Investigador/a en Machine Learning",224546,"USD","ejecutivo","temporal","Dinamarca","grande","remoto","PyTorch, AWS, TensorFlow","tecnico superior",18,"inmobiliaria","2024-11-18","2024-12-17",1647,5.1,"Advanced Robotics","Dinamarca"
"AI14616","Consultor de IA",164191,"JPY","avanzado","temporal","Japon","grande","remoto","R, Linux, SQL, PyTorch, AWS","grado",7,"tecnologia","2024-01-02","2024-03-03",1513,7.5,"DataVision Ltd","Japon"
"AI14617","Arquitecto de IA",234520,"SGD","ejecutivo","temporal","Singapur","pequeña","presencial","Tableau, Hadoop, Kubernetes, SQL, NLP","master",14,"manufactura","2024-03-23","2024-04-26",2487,8.6,"Cloud AI Solutions","Singapur"
"AI14618","Ingeniero de Aprendizaje Profundo",50375,"USD","avanzado","temporal","China","pequeña","remoto","Python, Docker, Linux, Mathematics, Kubernetes","grado",8,"tecnologia","2024-08-29","2024-09-29",1638,9.7,"Digital Transformation LLC","China"
"AI14619","Cientifico Investigador",60031,"EUR","principiante","temporal","Francia","grande","hibrido","Tableau, Data Visualization, AWS, Azure","tecnico superior",1,"finanzas","2025-03-17","2025-05-24",1254,9.6,"Quantum Computing Inc","Vietnam"
"AI14620","Ingeniero de Vision por Computadora",38594,"USD","intermedio","autonomo","China","mediana","remoto","AWS, PyTorch, MLOps, NLP, Kubernetes","doctorado",4,"automocion","2025-04-19","2025-06-06",2450,8.4,"DeepTech Ventures","Hungria"
"AI14621","Arquitecto de IA",115790,"EUR","avanzado","parcial","Alemania","mediana","presencial","Scala, Python, AWS","master",5,"videojuegos","2024-10-12","2024-12-11",2193,7.6,"Advanced Robotics","Alemania"
"AI14622","Gerente de Producto de IA",134490,"USD","avanzado","parcial","Dinamarca","mediana","hibrido","Python, Mathematics, Deep Learning, Git","doctorado",7,"manufactura","2024-02-22","2024-03-21",1593,7.0,"Future Systems","Dinamarca"
"AI14623","Ingeniero/a de Operaciones de Aprendizaje Automatico",80936,"USD","intermedio","temporal","Estados Unidos","pequeña","remoto","Docker, Python, AWS","doctorado",3,"videojuegos","2024-11-01","2024-12-27",1341,8.3,"TechCorp Inc","Estados Unidos"
"AI14624","Ingeniero de Vision por Computadora",142227,"USD","avanzado","temporal","Finlandia","mediana","presencial","Spark, Tableau, Linux","doctorado",5,"minorista","2024-04-03","2024-05-13",2195,6.1,"Quantum Computing Inc","Finlandia"
"AI14625","Analista de Datos",301196,"USD","ejecutivo","completo","Noruega","mediana","remoto","Spark, TensorFlow, Azure, Docker, Tableau","master",11,"educacion","2025-04-09","2025-05-24",664,7.3,"Digital Transformation LLC","Australia"
"AI14626","Especialista en IA",42683,"USD","avanzado","autonomo","India","mediana","presencial","Mathematics, Kubernetes, Python","doctorado",5,"telecomunicaciones","2025-03-12","2025-05-06",527,9.5,"TechCorp Inc","India"
"AI14627","Cientifico de Datos",104271,"USD","avanzado","completo","Corea del Sur","grande","hibrido","R, Tableau, Scala, Deep Learning","doctorado",9,"automocion","2024-10-09","2024-10-28",2307,7.7,"Machine Intelligence Group","Chile"
"AI14628","Ingeniero de Aprendizaje Profundo",53911,"USD","avanzado","completo","India","grande","hibrido","Java, Scala, Statistics, Azure, Python","doctorado",9,"salud","2024-02-10","2024-04-15",1406,6.8,"Advanced Robotics","India"
"AI14629","Cientifico de Datos",119029,"GBP","intermedio","temporal","Reino Unido","grande","hibrido","Java, PyTorch, Tableau, Deep Learning","grado",3,"transporte","2024-10-27","2024-11-21",1815,8.0,"Advanced Robotics","Reino Unido"
"AI14630","Ingeniero de Datos",213288,"EUR","ejecutivo","temporal","Alemania","pequeña","hibrido","SQL, Docker, GCP, AWS, R","master",10,"politica","2024-02-28","2024-04-02",879,8.5,"Autonomous Tech","Alemania"
"AI14631","Gerente de Producto de IA",109524,"USD","intermedio","parcial","Dinamarca","pequeña","hibrido","SQL, Docker, Statistics, Python","master",3,"manufactura","2024-05-03","2024-07-06",1628,6.9,"Algorithmic Solutions","Canada"
"AI14632","Gerente de Producto de IA",58198,"USD","intermedio","temporal","China","grande","hibrido","Scala, Hadoop, Computer Vision, Java, Python","doctorado",4,"automocion","2024-04-13","2024-06-11",1765,6.8,"Quantum Computing Inc","China"
"AI14633","Investigador de IA",113671,"USD","intermedio","temporal","Estados Unidos","grande","remoto","Python, PyTorch, GCP, R","master",3,"tecnologia","2024-06-26","2024-09-05",1239,7.3,"Digital Transformation LLC","Mexico"
"AI14634","Director/a de Inteligencia Artificial",49824,"USD","avanzado","temporal","India","mediana","presencial","TensorFlow, GCP, SQL, Scala","grado",6,"politica","2024-12-28","2025-01-28",2279,9.9,"Cloud AI Solutions","India"
"AI14635","Ingeniero/a de Sistemas Autonomos",89500,"EUR","principiante","parcial","Paises Bajos","grande","remoto","Docker, Scala, Tableau","doctorado",0,"videojuegos","2024-09-30","2024-11-12",935,5.9,"Smart Analytics","Países Bajos"
"AI14636","Investigador de IA",224343,"USD","ejecutivo","completo","Corea del Sur","grande","presencial","Mathematics, AWS, Python, Deep Learning, Azure","master",13,"tecnologia","2024-11-12","2024-12-16",572,7.9,"AI Innovations","Corea del Sur"
"AI14637","Consultor de IA",175920,"SGD","ejecutivo","completo","Singapur","mediana","hibrido","PyTorch, Azure, Mathematics, GCP","master",14,"minorista","2024-07-05","2024-07-25",956,8.7,"Digital Transformation LLC","Singapur"
"AI14638","Ingeniero de Datos",158352,"AUD","avanzado","autonomo","Australia","grande","hibrido","TensorFlow, Python, Statistics, Git, Computer Vision","doctorado",8,"videojuegos","2025-01-21","2025-03-21",1254,9.0,"Cognitive Computing","Australia"
"AI14639","Ingeniero de Procesamiento de Lenguaje Natural",99340,"USD","ejecutivo","completo","China","pequeña","presencial","Computer Vision, Mathematics, PyTorch, TensorFlow","master",19,"salud","2024-09-11","2024-10-11",535,7.4,"Autonomous Tech","China"
"AI14640","Cientifico Investigador",62050,"JPY","principiante","temporal","Japon","mediana","hibrido","MLOps, PyTorch, Data Visualization, Docker","grado",0,"educacion","2025-04-19","2025-06-13",2134,5.1,"Machine Intelligence Group","Japon"
"AI14641","Director/a de Inteligencia Artificial",73299,"USD","principiante","temporal","Estados Unidos","grande","remoto","Python, Docker, SQL, Statistics","master",1,"finanzas","2024-05-02","2024-06-12",2290,6.4,"DeepTech Ventures","Argentina"
"AI14642","Investigador de IA",127142,"EUR","avanzado","temporal","Austria","grande","hibrido","Kubernetes, Java, Python, AWS","grado",6,"transporte","2024-08-13","2024-10-23",1104,8.6,"Predictive Systems","Austria"
"AI14643","Investigador de IA",103463,"USD","avanzado","temporal","Israel","pequeña","remoto","R, AWS, Computer Vision","grado",6,"medios","2024-03-16","2024-04-23",1690,6.0,"Cloud AI Solutions","Israel"
"AI14644","Cientifico Investigador",81210,"USD","intermedio","temporal","Corea del Sur","pequeña","remoto","Kubernetes, Linux, Data Visualization","tecnico superior",3,"telecomunicaciones","2024-07-10","2024-07-27",1925,9.0,"AI Innovations","Corea del Sur"
"AI14645","Ingeniero de Datos",26249,"USD","principiante","temporal","India","mediana","hibrido","R, SQL, Computer Vision, Hadoop, PyTorch","doctorado",0,"finanzas","2025-01-09","2025-02-05",2316,9.9,"DataVision Ltd","India"
"AI14646","Cientifico Investigador",92398,"AUD","intermedio","temporal","Australia","grande","presencial","Kubernetes, Spark, TensorFlow","grado",4,"videojuegos","2024-06-09","2024-06-26",1440,5.3,"Cognitive Computing","Australia"
"AI14647","Ingeniero de Aprendizaje Profundo",81062,"GBP","principiante","autonomo","Reino Unido","grande","hibrido","Kubernetes, Azure, MLOps, Git, Statistics","grado",1,"tecnologia","2025-03-10","2025-05-05",2360,7.4,"AI Innovations","Reino Unido"
"AI14648","Ingeniero de Software de IA",194332,"CHF","avanzado","completo","Suiza","grande","hibrido","Python, Git, TensorFlow, SQL","grado",9,"politica","2024-06-15","2024-07-09",2134,9.5,"TechCorp Inc","Suiza"
"AI14649","Investigador de IA",166789,"JPY","avanzado","autonomo","Japon","grande","presencial","Python, Scala, Statistics, GCP, Computer Vision","grado",5,"telecomunicaciones","2024-06-11","2024-07-08",989,8.4,"Neural Networks Co","Reino Unido"
"AI14650","Gerente de Producto de IA",271121,"USD","ejecutivo","autonomo","Estados Unidos","grande","hibrido","Azure, Mathematics, NLP, Spark","grado",19,"politica","2024-11-10","2025-01-15",2193,9.6,"DeepTech Ventures","Estados Unidos"
"AI14651","Cientifico/a de Datos Principal",121488,"EUR","avanzado","autonomo","Alemania","pequeña","remoto","Python, Kubernetes, Git, Deep Learning","doctorado",6,"automocion","2024-07-31","2024-10-07",799,8.0,"Smart Analytics","Alemania"
"AI14652","Ingeniero de Aprendizaje Automatico",146495,"AUD","ejecutivo","temporal","Australia","pequeña","presencial","GCP, Deep Learning, SQL, Kubernetes, Linux","tecnico superior",13,"consultoria","2024-12-08","2025-01-19",1963,5.9,"Quantum Computing Inc","Australia"
"AI14653","Consultor de IA",113007,"USD","intermedio","temporal","Dinamarca","pequeña","remoto","Python, Tableau, SQL","grado",2,"medios","2025-01-11","2025-03-12",1510,5.2,"DataVision Ltd","Estonia"
"AI14654","Investigador de IA",79500,"USD","principiante","temporal","Estados Unidos","grande","remoto","SQL, Scala, Hadoop, Deep Learning","doctorado",0,"politica","2024-04-12","2024-05-16",1217,6.4,"Autonomous Tech","Luxemburgo"
"AI14655","Ingeniero/a de Sistemas Autonomos",84593,"SGD","intermedio","parcial","Singapur","mediana","presencial","Linux, Git, SQL","tecnico superior",2,"transporte","2024-12-03","2025-02-08",2411,7.9,"TechCorp Inc","Singapur"
"AI14656","Director/a de Inteligencia Artificial",87458,"EUR","intermedio","autonomo","Francia","grande","hibrido","Deep Learning, Linux, NLP, Computer Vision, SQL","master",3,"automocion","2024-06-16","2024-08-05",2258,8.2,"DataVision Ltd","Francia"
"AI14657","Especialista en IA",207998,"USD","ejecutivo","temporal","Noruega","grande","remoto","Kubernetes, MLOps, Python, Data Visualization, Docker","grado",19,"medios","2025-04-26","2025-07-01",2207,7.6,"Machine Intelligence Group","Noruega"
"AI14658","Ingeniero/a de Operaciones de Aprendizaje Automatico",53800,"GBP","principiante","autonomo","Reino Unido","pequeña","presencial","Hadoop, Data Visualization, Python, MLOps, NLP","doctorado",1,"telecomunicaciones","2024-10-05","2024-11-01",1568,9.7,"Smart Analytics","Reino Unido"
"AI14659","Investigador/a en Machine Learning",56084,"EUR","principiante","temporal","Paises Bajos","mediana","hibrido","Tableau, Linux, Statistics","doctorado",0,"medios","2024-05-21","2024-07-31",1910,6.7,"Digital Transformation LLC","Países Bajos"
"AI14660","Ingeniero de Robotica",92516,"USD","principiante","completo","Noruega","pequeña","presencial","Python, Kubernetes, MLOps, GCP, Spark","grado",0,"minorista","2025-02-16","2025-03-04",1766,9.7,"Predictive Systems","Noruega"
"AI14661","Gerente de Producto de IA",119724,"USD","ejecutivo","autonomo","China","mediana","presencial","Docker, Python, MLOps","tecnico superior",14,"telecomunicaciones","2024-04-04","2024-05-04",1543,6.6,"Cognitive Computing","China"
"AI14662","Investigador/a en Machine Learning",104136,"USD","ejecutivo","autonomo","China","pequeña","remoto","Java, Computer Vision, NLP, R, MLOps","grado",13,"manufactura","2024-11-14","2025-01-02",647,8.6,"Neural Networks Co","China"
"AI14663","Investigador/a en Machine Learning",96383,"USD","intermedio","completo","Suecia","mediana","presencial","Spark, Git, Deep Learning, Computer Vision, Python","tecnico superior",2,"medios","2024-07-18","2024-09-26",543,8.5,"Future Systems","Suecia"
"AI14664","Ingeniero de Robotica",75403,"USD","principiante","autonomo","Estados Unidos","grande","presencial","Python, Data Visualization, TensorFlow, Computer Vision, Deep Learning","grado",0,"transporte","2024-04-25","2024-05-26",2493,7.1,"DataVision Ltd","Estados Unidos"
"AI14665","Investigador/a en Machine Learning",100534,"USD","principiante","autonomo","Dinamarca","mediana","presencial","Tableau, Git, Data Visualization","master",1,"manufactura","2024-09-15","2024-11-09",2459,7.8,"Machine Intelligence Group","Mexico"
"AI14666","Cientifico Investigador",97918,"USD","intermedio","temporal","Noruega","pequeña","presencial","PyTorch, Python, Statistics, Git, Tableau","tecnico superior",3,"politica","2025-03-16","2025-04-15",1112,5.9,"Machine Intelligence Group","Noruega"
"AI14667","Cientifico/a de Datos Principal",46643,"USD","principiante","autonomo","Finlandia","pequeña","hibrido","Data Visualization, Kubernetes, Python, Spark, NLP","grado",1,"manufactura","2024-08-22","2024-10-02",1297,9.3,"DeepTech Ventures","Finlandia"
