"id_trabajo","titulo_id","empresa_id","salario_usd","moneda","nivel_experiencia","tipo_contrato","modalidad","anos_experiencia","industria_id","fecha_publicacion","fecha_limite_aplicacion","longitud_descripcion","escala_beneficios","residencia_empleado"
"AI14271",20,12,103001.0,"CAD","intermedio","parcial","hibrido",4,14,"2024-12-17","2025-01-01",963,9.7,"Finlandia"
"AI14272",12,2,207251.0,"EUR","ejecutivo","parcial","remoto",11,4,"2024-08-17","2024-10-18",1504,9.1,"Estados Unidos"
"AI14273",13,1,65060.0,"USD","principiante","completo","presencial",1,13,"2025-03-15","2025-04-09",1904,7.6,"Finlandia"
"AI14274",6,12,90343.0,"EUR","intermedio","temporal","hibrido",3,5,"2024-05-26","2024-07-10",1702,6.8,"Austria"
"AI14275",15,9,99304.0,"USD","avanzado","parcial","hibrido",7,15,"2025-03-15","2025-04-23",1905,6.7,"Polonia"
"AI14276",5,14,79942.0,"USD","principiante","parcial","hibrido",1,10,"2024-10-29","2025-01-07",1330,9.8,"Suecia"
"AI14277",4,13,105304.0,"GBP","avanzado","parcial","hibrido",8,15,"2025-01-18","2025-02-23",619,8.7,"Reino Unido"
"AI14278",3,2,118101.0,"USD","avanzado","autonomo","hibrido",7,5,"2024-11-06","2025-01-06",1101,5.0,"Dinamarca"
"AI14279",10,15,64827.0,"USD","avanzado","autonomo","presencial",8,3,"2025-02-11","2025-03-16",855,9.2,"China"
"AI14280",2,14,136792.0,"USD","intermedio","autonomo","presencial",4,10,"2024-11-15","2025-01-23",2468,8.3,"Reino Unido"
"AI14281",8,15,125716.0,"EUR","avanzado","autonomo","presencial",8,10,"2024-12-05","2025-01-07",1744,7.8,"Francia"
"AI14282",13,16,74299.0,"USD","principiante","temporal","presencial",0,6,"2024-02-26","2024-05-05",2071,9.9,"Suecia"
"AI14283",7,16,279034.0,"USD","ejecutivo","autonomo","presencial",19,6,"2024-09-05","2024-10-30",1323,6.5,"Egipto"
"AI14284",1,12,84474.0,"GBP","principiante","autonomo","presencial",1,10,"2024-01-08","2024-02-02",1232,5.6,"Reino Unido"
"AI14285",19,15,105225.0,"USD","ejecutivo","autonomo","presencial",17,13,"2024-02-17","2024-04-30",2011,9.9,"Mexico"
"AI14286",11,1,140938.0,"USD","avanzado","parcial","presencial",6,9,"2025-03-26","2025-05-04",804,7.2,"Rumania"
"AI14287",18,8,51274.0,"USD","principiante","completo","hibrido",1,4,"2024-10-08","2024-11-14",1708,9.1,"Corea del Sur"
"AI14288",1,2,78815.0,"JPY","intermedio","parcial","remoto",3,8,"2024-04-07","2024-05-18",2219,9.4,"Japon"
"AI14289",5,8,62675.0,"USD","principiante","parcial","hibrido",1,9,"2025-01-10","2025-02-13",767,5.8,"Israel"
"AI14290",2,7,44043.0,"USD","avanzado","autonomo","hibrido",8,13,"2025-02-10","2025-04-17",1249,9.5,"India"
"AI14291",7,7,91908.0,"GBP","intermedio","parcial","remoto",2,12,"2024-06-08","2024-07-23",1802,9.7,"Reino Unido"
"AI14292",11,13,161960.0,"EUR","ejecutivo","temporal","presencial",14,8,"2024-10-31","2024-11-15",633,9.2,"Austria"
"AI14293",10,12,59982.0,"USD","principiante","autonomo","presencial",0,11,"2024-11-03","2024-12-06",1024,5.5,"Indonesia"
"AI14294",16,5,73332.0,"USD","intermedio","completo","remoto",3,11,"2024-01-17","2024-03-26",1881,6.4,"Malasia"
"AI14295",7,8,235865.0,"USD","ejecutivo","completo","presencial",17,8,"2024-12-15","2025-02-16",1931,7.2,"Israel"
"AI14296",4,10,62646.0,"EUR","principiante","temporal","hibrido",0,7,"2024-05-03","2024-05-21",2160,8.5,"Japon"
"AI14297",13,3,81857.0,"USD","intermedio","parcial","presencial",2,7,"2025-03-31","2025-05-26",2393,9.2,"Finlandia"
"AI14298",4,4,98405.0,"AUD","intermedio","parcial","presencial",4,8,"2025-02-17","2025-03-20",2240,8.0,"Dinamarca"
"AI14299",9,12,52393.0,"USD","principiante","autonomo","presencial",0,1,"2024-10-06","2024-11-27",969,9.3,"Tailandia"
"AI14300",4,3,51076.0,"USD","principiante","autonomo","presencial",0,14,"2025-03-16","2025-05-19",1948,5.6,"Irlanda"
"AI14301",3,7,109859.0,"CHF","principiante","completo","presencial",0,11,"2024-07-10","2024-09-16",620,7.6,"Suiza"
"AI14302",11,10,140133.0,"SGD","avanzado","parcial","hibrido",9,9,"2024-05-15","2024-06-10",1824,8.6,"Polonia"
"AI14303",2,3,233979.0,"USD","ejecutivo","completo","hibrido",19,5,"2024-08-06","2024-10-18",1936,7.7,"Estados Unidos"
"AI14304",14,5,61640.0,"EUR","principiante","autonomo","remoto",1,15,"2025-01-26","2025-03-09",1512,7.2,"Francia"
"AI14305",19,3,162855.0,"EUR","avanzado","parcial","remoto",8,9,"2024-11-29","2025-01-24",1320,5.5,"Alemania"
"AI14306",18,6,102016.0,"EUR","intermedio","completo","presencial",2,6,"2024-04-10","2024-05-10",1178,7.1,"Austria"
"AI14307",1,16,65504.0,"CAD","principiante","parcial","remoto",0,4,"2024-12-08","2025-02-10",678,5.2,"Canada"
"AI14308",10,1,75588.0,"USD","intermedio","completo","presencial",4,4,"2024-04-17","2024-05-28",1720,8.0,"Corea del Sur"
"AI14309",14,2,112458.0,"CAD","avanzado","autonomo","hibrido",6,10,"2024-01-23","2024-03-11",1021,8.7,"Canada"
"AI14310",4,4,124536.0,"EUR","ejecutivo","parcial","remoto",10,13,"2024-10-01","2024-11-07",550,9.6,"Dinamarca"
"AI14311",2,12,175373.0,"EUR","ejecutivo","autonomo","hibrido",17,1,"2024-07-03","2024-08-29",1193,10.0,"Alemania"
"AI14312",14,14,116773.0,"USD","intermedio","temporal","remoto",3,3,"2024-11-21","2024-12-26",502,6.2,"Argentina"
"AI14313",7,11,81273.0,"EUR","principiante","temporal","presencial",0,13,"2024-07-06","2024-08-16",862,9.9,"Japon"
"AI14314",7,7,90934.0,"USD","intermedio","parcial","hibrido",2,15,"2024-09-10","2024-10-19",2041,6.1,"Estados Unidos"
"AI14315",4,4,141213.0,"SGD","avanzado","autonomo","remoto",9,8,"2024-07-23","2024-08-26",661,6.1,"Filipinas"
"AI14316",2,16,275394.0,"SGD","ejecutivo","autonomo","remoto",18,9,"2024-05-24","2024-07-29",874,6.6,"Rumania"
"AI14317",9,13,107900.0,"CAD","avanzado","parcial","presencial",6,7,"2025-01-04","2025-01-19",1643,6.0,"Canada"
"AI14318",17,10,94985.0,"JPY","principiante","completo","remoto",1,1,"2024-03-03","2024-03-23",675,7.4,"Alemania"
"AI14319",4,2,123657.0,"JPY","avanzado","autonomo","presencial",8,1,"2024-06-07","2024-07-05",1062,8.8,"Italia"
"AI14320",15,1,18446.0,"USD","principiante","autonomo","remoto",1,1,"2024-01-03","2024-02-01",2179,7.4,"India"
"AI14321",5,7,125558.0,"USD","ejecutivo","autonomo","hibrido",14,4,"2024-04-09","2024-04-23",1998,7.0,"Rumania"
"AI14322",3,15,55209.0,"EUR","principiante","completo","presencial",1,13,"2024-12-14","2025-01-29",1887,6.6,"Francia"
"AI14323",20,4,233676.0,"EUR","ejecutivo","autonomo","hibrido",11,15,"2024-04-26","2024-07-01",2101,6.6,"Francia"
"AI14324",9,10,30081.0,"USD","intermedio","completo","presencial",2,10,"2024-09-03","2024-10-21",2325,5.8,"India"
"AI14325",5,11,155252.0,"EUR","ejecutivo","temporal","hibrido",11,12,"2024-01-24","2024-03-31",1042,9.8,"Austria"
"AI14326",11,8,132368.0,"CAD","avanzado","completo","remoto",7,3,"2025-02-24","2025-04-04",1828,5.2,"Canada"
"AI14327",4,16,84373.0,"USD","intermedio","temporal","presencial",2,8,"2024-07-26","2024-10-07",2348,6.8,"Corea del Sur"
"AI14328",14,6,264528.0,"USD","ejecutivo","temporal","remoto",11,5,"2024-09-15","2024-11-27",2001,7.5,"Dinamarca"
"AI14329",3,5,29715.0,"USD","principiante","temporal","presencial",0,2,"2025-04-06","2025-06-07",2490,9.3,"India"
"AI14330",15,1,164165.0,"EUR","avanzado","temporal","hibrido",9,6,"2024-01-14","2024-02-05",1341,9.4,"Alemania"
"AI14331",17,12,223621.0,"USD","ejecutivo","autonomo","presencial",11,15,"2024-12-14","2025-02-06",705,6.0,"Republica Checa"
"AI14332",14,6,226374.0,"SGD","ejecutivo","autonomo","remoto",16,3,"2024-01-11","2024-03-22",1812,8.8,"Singapur"
"AI14333",7,15,76615.0,"USD","principiante","completo","hibrido",0,5,"2024-08-01","2024-08-20",1375,5.9,"Noruega"
"AI14334",6,1,85551.0,"CHF","principiante","parcial","remoto",0,8,"2024-12-19","2025-01-18",2033,8.9,"Suiza"
"AI14335",6,11,156675.0,"GBP","ejecutivo","completo","hibrido",18,3,"2024-09-03","2024-10-07",1584,9.0,"Francia"
"AI14336",9,2,55271.0,"EUR","principiante","autonomo","hibrido",0,3,"2024-05-15","2024-06-11",1717,8.4,"Francia"
"AI14337",12,11,166389.0,"USD","ejecutivo","autonomo","hibrido",12,14,"2025-03-11","2025-04-15",2042,7.1,"Ghana"
"AI14338",19,14,82549.0,"SGD","principiante","autonomo","presencial",1,6,"2025-01-21","2025-03-24",1901,6.8,"Estados Unidos"
"AI14339",9,12,76753.0,"GBP","principiante","temporal","presencial",1,12,"2024-02-20","2024-04-02",975,9.2,"Reino Unido"
"AI14340",20,4,73157.0,"EUR","intermedio","parcial","hibrido",4,3,"2025-01-21","2025-03-29",678,8.0,"Países Bajos"
"AI14341",16,13,116897.0,"USD","avanzado","autonomo","remoto",6,14,"2024-11-19","2025-01-26",1136,6.6,"Belgica"
"AI14342",12,7,130794.0,"USD","avanzado","autonomo","presencial",9,13,"2024-08-25","2024-10-23",1247,8.4,"Vietnam"
"AI14343",8,6,102032.0,"JPY","intermedio","autonomo","remoto",4,9,"2025-01-30","2025-03-25",2399,8.4,"Japon"
"AI14344",10,4,142857.0,"EUR","avanzado","completo","hibrido",7,6,"2024-03-29","2024-05-11",2479,9.5,"Sudafrica"
"AI14345",20,12,187842.0,"SGD","ejecutivo","parcial","hibrido",14,13,"2025-01-24","2025-02-10",1075,7.9,"Singapur"
"AI14346",20,2,157194.0,"SGD","ejecutivo","autonomo","remoto",17,2,"2025-01-20","2025-02-05",2120,5.7,"Polonia"
"AI14347",8,5,104641.0,"EUR","intermedio","temporal","presencial",4,1,"2025-03-17","2025-04-25",2022,9.4,"Belgica"
"AI14348",7,15,70047.0,"USD","principiante","temporal","remoto",1,15,"2024-07-12","2024-08-14",1560,6.3,"Indonesia"
"AI14349",6,15,174437.0,"USD","avanzado","temporal","presencial",5,11,"2024-02-12","2024-04-05",1526,8.2,"Egipto"
"AI14350",2,9,291903.0,"AUD","ejecutivo","completo","hibrido",17,7,"2024-10-26","2024-11-10",2021,8.3,"Australia"
"AI14351",3,2,257612.0,"USD","ejecutivo","temporal","hibrido",19,8,"2024-04-01","2024-05-13",1277,9.2,"Japon"
"AI14352",13,4,138666.0,"USD","intermedio","completo","hibrido",2,8,"2024-12-07","2025-02-04",1782,6.3,"India"
"AI14353",18,2,139390.0,"SGD","avanzado","parcial","hibrido",9,14,"2025-01-21","2025-04-03",2156,9.0,"Singapur"
"AI14354",3,5,137009.0,"EUR","avanzado","temporal","remoto",9,5,"2024-03-21","2024-04-25",1105,9.6,"Austria"
"AI14355",14,4,154759.0,"USD","ejecutivo","autonomo","remoto",17,2,"2024-04-06","2024-05-03",1786,7.4,"Irlanda"
"AI14356",3,12,132746.0,"SGD","avanzado","temporal","remoto",6,4,"2024-02-14","2024-03-01",2443,7.7,"Suecia"
"AI14357",3,6,100856.0,"GBP","intermedio","completo","remoto",3,7,"2024-02-16","2024-04-09",763,8.0,"Reino Unido"
"AI14358",7,8,49761.0,"GBP","principiante","autonomo","hibrido",0,10,"2024-02-02","2024-02-23",1476,5.9,"Rumania"
"AI14359",17,16,77665.0,"GBP","principiante","temporal","presencial",0,10,"2024-01-08","2024-02-20",654,7.7,"Reino Unido"
"AI14360",1,2,71610.0,"USD","principiante","completo","presencial",0,3,"2024-09-20","2024-10-13",1560,5.9,"Italia"
"AI14361",2,14,57686.0,"CAD","principiante","completo","remoto",1,11,"2024-06-11","2024-08-06",2351,8.3,"Canada"
"AI14362",11,4,131219.0,"EUR","avanzado","temporal","hibrido",6,1,"2024-06-12","2024-07-12",1918,7.8,"Países Bajos"
"AI14363",5,14,104036.0,"AUD","intermedio","completo","remoto",3,13,"2024-12-11","2025-02-06",1735,7.2,"Australia"
"AI14364",19,10,154548.0,"USD","ejecutivo","completo","hibrido",18,14,"2024-02-04","2024-03-05",1766,8.9,"India"
"AI14365",13,1,189083.0,"USD","ejecutivo","parcial","hibrido",19,9,"2024-10-27","2024-11-11",1412,7.5,"Suecia"
"AI14366",2,3,107559.0,"USD","avanzado","parcial","presencial",6,11,"2024-03-13","2024-05-05",1206,8.8,"Suecia"
"AI14367",7,16,197070.0,"CAD","ejecutivo","completo","remoto",10,7,"2024-07-20","2024-09-10",1688,10.0,"Canada"
"AI14368",16,2,158181.0,"CAD","avanzado","parcial","presencial",8,8,"2024-04-26","2024-06-18",799,6.6,"Egipto"
"AI14369",16,6,118102.0,"EUR","avanzado","autonomo","remoto",9,9,"2024-04-13","2024-05-05",1809,6.9,"Francia"
"AI14370",3,6,112990.0,"USD","intermedio","temporal","presencial",4,1,"2025-04-02","2025-04-26",2482,6.6,"Noruega"
"AI14371",13,9,147657.0,"JPY","ejecutivo","parcial","hibrido",11,10,"2024-05-16","2024-06-25",1666,5.6,"Japon"
"AI14372",7,4,145533.0,"EUR","avanzado","parcial","remoto",6,10,"2024-01-10","2024-02-28",730,7.6,"China"
"AI14373",1,7,128282.0,"USD","intermedio","temporal","presencial",2,14,"2024-10-04","2024-10-24",1809,8.2,"Rusia"
"AI14374",9,13,118956.0,"EUR","avanzado","parcial","hibrido",9,6,"2024-12-07","2024-12-30",1671,7.2,"Alemania"
"AI14375",6,8,64457.0,"USD","ejecutivo","completo","hibrido",12,3,"2024-08-06","2024-09-15",2061,6.6,"China"
"AI14376",13,12,75849.0,"EUR","principiante","temporal","remoto",0,2,"2024-03-01","2024-03-23",1079,5.1,"Países Bajos"
"AI14377",3,11,137657.0,"USD","ejecutivo","completo","presencial",18,13,"2024-10-31","2024-12-05",1668,7.7,"Nueva Zelanda"
"AI14378",5,4,144216.0,"USD","avanzado","parcial","presencial",6,6,"2024-11-17","2025-01-07",2242,7.7,"Suecia"
"AI14379",6,13,113094.0,"SGD","avanzado","parcial","presencial",5,5,"2024-07-30","2024-10-11",2205,5.1,"Singapur"
"AI14380",3,2,138816.0,"GBP","avanzado","completo","remoto",7,5,"2024-12-11","2025-02-10",1227,9.5,"Reino Unido"
"AI14381",20,13,105524.0,"EUR","avanzado","completo","hibrido",5,8,"2024-06-11","2024-08-17",1248,6.9,"Francia"
"AI14382",7,7,235370.0,"JPY","ejecutivo","temporal","hibrido",19,2,"2024-02-07","2024-03-18",960,8.3,"Estonia"
"AI14383",7,3,53545.0,"USD","principiante","completo","presencial",0,14,"2025-01-24","2025-03-25",520,9.6,"Finlandia"
"AI14384",9,1,246044.0,"AUD","ejecutivo","autonomo","hibrido",10,1,"2024-04-06","2024-05-07",1758,5.3,"Australia"
"AI14385",7,16,79749.0,"EUR","intermedio","autonomo","remoto",3,9,"2025-04-16","2025-06-05",2163,7.1,"Austria"
"AI14386",10,9,45513.0,"USD","intermedio","autonomo","hibrido",2,10,"2024-11-09","2024-12-03",1131,9.9,"China"
"AI14387",13,5,147346.0,"SGD","avanzado","completo","hibrido",8,8,"2024-04-09","2024-05-03",1332,9.2,"Singapur"
"AI14388",18,4,96801.0,"EUR","intermedio","autonomo","hibrido",4,7,"2024-03-22","2024-05-26",616,7.2,"Rumania"
"AI14389",1,5,112083.0,"USD","intermedio","temporal","hibrido",3,1,"2024-07-26","2024-09-25",1774,5.2,"Irlanda"
"AI14390",4,5,119874.0,"AUD","intermedio","parcial","hibrido",2,9,"2025-04-12","2025-05-20",681,5.9,"Australia"
"AI14391",10,4,37440.0,"USD","avanzado","completo","presencial",5,6,"2024-07-03","2024-08-02",1668,8.8,"India"
"AI14392",12,13,156018.0,"USD","avanzado","parcial","remoto",7,10,"2024-01-01","2024-02-28",1438,8.6,"Estados Unidos"
"AI14393",14,11,77323.0,"USD","intermedio","completo","remoto",3,6,"2024-03-05","2024-04-12",2405,7.0,"Finlandia"
"AI14394",11,16,157671.0,"USD","ejecutivo","parcial","presencial",11,12,"2024-10-13","2024-11-17",1026,7.5,"Corea del Sur"
"AI14395",8,2,107434.0,"SGD","intermedio","completo","hibrido",3,11,"2024-07-25","2024-09-19",2130,7.5,"Singapur"
"AI14396",5,5,69805.0,"EUR","intermedio","completo","hibrido",2,13,"2024-10-02","2024-10-16",1607,9.8,"Francia"
"AI14397",20,16,80668.0,"EUR","intermedio","autonomo","remoto",4,6,"2025-02-06","2025-04-05",594,6.0,"Austria"
"AI14398",2,15,140967.0,"EUR","ejecutivo","completo","remoto",11,3,"2024-04-10","2024-04-29",1541,6.4,"Filipinas"
"AI14399",9,1,112216.0,"USD","avanzado","parcial","presencial",7,12,"2024-08-12","2024-09-20",1853,7.9,"Belgica"
"AI14400",18,1,210828.0,"JPY","ejecutivo","parcial","hibrido",19,9,"2025-04-16","2025-06-28",2384,6.5,"Japon"
"AI14401",9,6,44332.0,"USD","avanzado","autonomo","presencial",9,15,"2024-08-28","2024-09-21",942,9.8,"India"
"AI14402",3,13,68896.0,"EUR","principiante","autonomo","hibrido",1,10,"2024-09-01","2024-11-04",847,8.0,"Francia"
"AI14403",1,16,165554.0,"CHF","intermedio","autonomo","hibrido",4,6,"2024-06-05","2024-06-19",1740,8.3,"Países Bajos"
"AI14404",14,15,114670.0,"USD","intermedio","parcial","remoto",4,7,"2024-05-19","2024-06-09",1820,9.2,"Dinamarca"
"AI14405",16,7,97405.0,"JPY","principiante","parcial","hibrido",1,11,"2024-05-02","2024-06-27",2381,7.8,"Irlanda"
"AI14406",15,16,92003.0,"EUR","avanzado","parcial","presencial",8,6,"2024-07-03","2024-07-28",1265,6.2,"Hungria"
"AI14407",9,7,85732.0,"USD","principiante","completo","presencial",0,9,"2024-07-01","2024-08-01",2168,9.0,"Dinamarca"
"AI14408",16,11,158515.0,"EUR","ejecutivo","completo","hibrido",16,6,"2024-08-10","2024-09-21",1073,8.2,"Países Bajos"
"AI14409",15,9,119601.0,"USD","avanzado","temporal","hibrido",9,6,"2025-03-05","2025-05-04",1855,5.6,"Suecia"
"AI14410",19,9,72330.0,"EUR","principiante","parcial","presencial",0,1,"2024-02-22","2024-04-01",1518,5.4,"Francia"
"AI14411",15,11,109208.0,"GBP","avanzado","parcial","remoto",7,11,"2024-02-01","2024-02-26",1993,7.0,"Reino Unido"
"AI14412",4,4,59992.0,"USD","ejecutivo","parcial","remoto",11,6,"2025-03-26","2025-05-29",901,8.0,"Turquia"
"AI14413",1,1,81724.0,"USD","principiante","autonomo","presencial",1,15,"2024-05-20","2024-07-27",1347,8.9,"Suecia"
"AI14414",18,5,152556.0,"USD","avanzado","parcial","presencial",5,2,"2025-02-27","2025-03-17",563,5.3,"Noruega"
"AI14415",6,11,93627.0,"SGD","intermedio","temporal","hibrido",2,13,"2024-12-22","2025-01-18",2345,6.4,"Singapur"
"AI14416",6,14,368934.0,"USD","ejecutivo","parcial","presencial",12,11,"2024-11-07","2025-01-03",594,8.8,"Noruega"
"AI14417",13,9,62871.0,"USD","principiante","completo","remoto",1,13,"2025-04-02","2025-04-24",2391,6.5,"Tailandia"
"AI14418",12,11,163945.0,"SGD","ejecutivo","completo","remoto",13,4,"2024-01-10","2024-03-02",2184,8.1,"Alemania"
"AI14419",12,12,282346.0,"CHF","ejecutivo","parcial","presencial",18,3,"2025-02-06","2025-04-10",949,7.3,"Irlanda"
"AI14420",14,6,198337.0,"USD","ejecutivo","completo","remoto",17,12,"2024-03-03","2024-03-25",2005,6.5,"Israel"
"AI14421",16,2,75384.0,"USD","avanzado","completo","hibrido",9,6,"2024-10-06","2024-11-05",1413,9.4,"Turquia"
"AI14422",19,12,209294.0,"EUR","ejecutivo","parcial","remoto",17,11,"2024-10-27","2024-11-25",1635,8.9,"Alemania"
"AI14423",5,12,61021.0,"USD","principiante","parcial","remoto",1,8,"2025-03-09","2025-04-03",715,6.4,"Israel"
"AI14424",12,1,132259.0,"GBP","avanzado","completo","presencial",8,13,"2024-06-09","2024-07-27",711,9.2,"Reino Unido"
"AI14425",15,9,131957.0,"USD","avanzado","parcial","remoto",9,13,"2024-09-19","2024-10-08",694,5.3,"Suecia"
"AI14426",8,14,87003.0,"USD","principiante","parcial","remoto",0,10,"2024-07-07","2024-08-17",1928,5.9,"Estados Unidos"
"AI14427",10,15,220540.0,"EUR","ejecutivo","temporal","hibrido",11,10,"2024-08-16","2024-09-06",1340,10.0,"Países Bajos"
"AI14428",16,9,167769.0,"CHF","avanzado","parcial","hibrido",7,7,"2024-01-26","2024-03-16",1036,5.7,"Suiza"
"AI14429",2,8,187950.0,"USD","ejecutivo","autonomo","hibrido",19,5,"2024-12-24","2025-02-17",920,5.7,"China"
"AI14430",13,8,58695.0,"EUR","principiante","completo","presencial",0,2,"2024-02-21","2024-03-29",588,7.4,"Singapur"
"AI14431",7,7,265749.0,"USD","ejecutivo","temporal","presencial",11,5,"2024-10-23","2024-11-23",697,8.8,"Irlanda"
"AI14432",17,3,110493.0,"EUR","avanzado","parcial","remoto",7,9,"2025-01-11","2025-03-17",2345,6.9,"Alemania"
"AI14433",4,15,20337.0,"USD","principiante","completo","presencial",0,6,"2025-04-08","2025-05-31",1553,9.3,"Suiza"
"AI14434",4,9,123983.0,"JPY","intermedio","temporal","remoto",2,5,"2025-01-20","2025-02-19",830,9.8,"Japon"
"AI14435",12,11,206076.0,"USD","ejecutivo","autonomo","presencial",14,1,"2025-01-22","2025-02-27",1893,5.4,"Estados Unidos"
"AI14436",4,10,76678.0,"CAD","intermedio","completo","remoto",4,13,"2024-05-27","2024-07-02",1571,6.1,"Canada"
"AI14437",15,7,108696.0,"USD","ejecutivo","temporal","hibrido",13,10,"2024-04-14","2024-05-10",1504,9.3,"China"
"AI14438",19,2,124557.0,"CAD","avanzado","completo","remoto",9,4,"2024-10-08","2024-10-26",2225,9.7,"Canada"
"AI14439",17,10,95689.0,"EUR","intermedio","parcial","presencial",4,1,"2024-05-16","2024-07-15",1331,7.1,"Sudafrica"
"AI14440",15,7,295651.0,"SGD","ejecutivo","completo","presencial",15,8,"2024-10-10","2024-11-30",1805,6.3,"Vietnam"
"AI14441",12,11,219218.0,"CAD","ejecutivo","parcial","remoto",10,11,"2025-03-13","2025-04-26",2212,5.1,"Canada"
"AI14442",7,14,125323.0,"CAD","avanzado","temporal","hibrido",5,8,"2025-01-23","2025-03-22",1414,6.0,"Canada"
"AI14443",1,4,62189.0,"EUR","principiante","temporal","presencial",0,9,"2025-03-02","2025-03-20",779,9.4,"Ghana"
"AI14444",17,16,82731.0,"USD","principiante","completo","hibrido",1,3,"2025-02-14","2025-03-10",2269,9.3,"Argentina"
"AI14445",3,14,104548.0,"SGD","avanzado","temporal","remoto",9,12,"2024-02-06","2024-03-11",1024,6.9,"Singapur"
"AI14446",20,5,186864.0,"SGD","ejecutivo","temporal","presencial",10,14,"2024-12-30","2025-02-12",1927,8.8,"China"
"AI14447",4,5,90839.0,"CHF","principiante","parcial","hibrido",0,12,"2025-03-31","2025-05-22",1877,9.0,"Suiza"
"AI14448",6,6,70876.0,"USD","avanzado","temporal","presencial",8,14,"2024-09-18","2024-11-18",1534,8.4,"China"
"AI14449",5,10,124242.0,"EUR","ejecutivo","completo","presencial",13,6,"2025-02-17","2025-03-16",919,5.2,"España"
"AI14450",8,4,82268.0,"USD","intermedio","parcial","remoto",4,14,"2025-01-16","2025-03-19",2139,6.8,"Estados Unidos"
"AI14451",1,15,108994.0,"EUR","intermedio","autonomo","remoto",4,13,"2024-05-24","2024-06-12",777,5.2,"Alemania"
"AI14452",9,5,88271.0,"USD","intermedio","autonomo","hibrido",3,7,"2024-12-21","2025-02-05",1348,5.6,"Israel"
"AI14453",8,5,141697.0,"GBP","avanzado","autonomo","presencial",8,1,"2024-10-20","2024-12-04",1060,6.0,"Reino Unido"
"AI14454",12,7,77206.0,"CAD","intermedio","autonomo","remoto",2,1,"2024-03-17","2024-04-28",1765,6.0,"Canada"
"AI14455",8,7,63781.0,"USD","principiante","completo","presencial",1,6,"2024-09-06","2024-09-22",2327,7.3,"Irlanda"
"AI14456",18,8,107579.0,"GBP","intermedio","temporal","presencial",2,4,"2024-11-08","2024-12-27",654,6.3,"Reino Unido"
"AI14457",14,16,210771.0,"CHF","avanzado","completo","hibrido",8,4,"2024-02-17","2024-04-09",1854,8.0,"Suiza"
"AI14458",9,9,71437.0,"JPY","intermedio","temporal","remoto",4,9,"2024-06-23","2024-08-29",1933,5.2,"Polonia"
"AI14459",4,1,57340.0,"USD","principiante","temporal","presencial",1,15,"2025-03-10","2025-04-22",2221,6.5,"Suecia"
"AI14460",5,6,89880.0,"CAD","intermedio","temporal","presencial",2,4,"2024-09-28","2024-11-06",1323,8.9,"Japon"
"AI14461",13,2,68307.0,"USD","intermedio","temporal","remoto",4,12,"2025-02-06","2025-03-01",2079,7.2,"Israel"
"AI14462",18,6,149703.0,"CAD","ejecutivo","parcial","presencial",15,2,"2024-05-15","2024-07-27",2181,6.4,"Canada"
"AI14463",13,1,31779.0,"USD","principiante","temporal","presencial",1,2,"2024-12-22","2025-02-13",533,9.4,"India"
"AI14464",10,14,131531.0,"GBP","intermedio","parcial","hibrido",4,10,"2024-03-01","2024-04-14",1022,5.8,"Reino Unido"
"AI14465",10,3,200424.0,"CAD","ejecutivo","parcial","presencial",17,1,"2024-11-15","2024-12-29",2202,6.9,"Canada"
"AI14466",5,2,129718.0,"GBP","intermedio","autonomo","remoto",3,14,"2024-06-15","2024-07-12",1936,6.9,"Ucrania"
"AI14467",12,16,84762.0,"USD","intermedio","autonomo","remoto",3,5,"2024-03-06","2024-05-06",1062,6.3,"Hungria"
"AI14468",16,15,143526.0,"CAD","avanzado","autonomo","remoto",9,10,"2024-06-19","2024-07-05",1739,8.8,"Austria"
"AI14469",6,6,134652.0,"USD","ejecutivo","parcial","hibrido",18,13,"2024-03-21","2024-04-10",2226,7.2,"Finlandia"
"AI14470",9,2,72770.0,"USD","principiante","autonomo","hibrido",1,8,"2025-02-01","2025-03-28",2147,8.6,"Finlandia"
"AI14471",1,9,165036.0,"CHF","avanzado","completo","hibrido",9,3,"2024-03-14","2024-04-18",973,8.5,"Suiza"
"AI14472",11,2,277879.0,"USD","ejecutivo","parcial","hibrido",10,11,"2024-01-25","2024-03-31",2242,7.7,"Dinamarca"
"AI14473",15,9,292246.0,"USD","ejecutivo","autonomo","remoto",16,6,"2024-07-01","2024-08-04",1417,8.9,"Irlanda"
"AI14474",12,10,122288.0,"EUR","intermedio","parcial","hibrido",4,6,"2024-08-16","2024-09-22",1424,7.0,"Países Bajos"
"AI14475",14,6,185384.0,"USD","ejecutivo","temporal","remoto",18,8,"2024-12-22","2025-01-09",734,9.1,"Dinamarca"
"AI14476",14,4,204233.0,"EUR","ejecutivo","autonomo","presencial",14,3,"2024-03-22","2024-04-16",1045,7.6,"Austria"
"AI14477",6,5,57991.0,"CAD","principiante","temporal","hibrido",1,8,"2024-02-09","2024-04-01",2183,8.7,"Austria"
"AI14478",18,4,235868.0,"USD","ejecutivo","autonomo","remoto",11,4,"2025-01-30","2025-02-15",1745,5.8,"Finlandia"
"AI14479",17,9,150822.0,"EUR","avanzado","completo","hibrido",7,7,"2024-05-20","2024-06-18",526,8.5,"Países Bajos"
"AI14480",11,15,112953.0,"USD","principiante","autonomo","hibrido",0,15,"2024-01-25","2024-02-19",876,8.4,"Dinamarca"
