"id_trabajo","titulo","salario_usd","moneda","nivel_experiencia","tipo_contrato","localizacion","tamano_empresa","modalidad","habilidades","titulacion","anos_experiencia","industria","fecha_publicacion","fecha_limite_aplicacion","longitud_descripcion","escala_beneficios","empresa","residencia_empleado"
"AI08121","Consultor de IA",306231.0,"JPY","ejecutivo","completo","Japon","mediana","hibrido","Azure, Hadoop, Linux, Spark, SQL","doctorado",11,"transporte","2024-11-09","2025-01-13",2186,7.7,"DeepTech Ventures","Japon"
"AI08122","Cientifico Investigador",79751.0,"USD","intermedio","completo","Israel","pequeña","presencial","Linux, NLP, PyTorch, R","grado",3,"consultoria","2025-01-12","2025-02-10",1412,6.5,"Future Systems","Israel"
"AI08125","Ingeniero de Software de IA",61375.0,"USD","principiante","temporal","Finlandia","grande","presencial","Data Visualization, MLOps, Python","doctorado",1,"tecnologia","2024-04-07","2024-05-06",1196,5.2,"Cognitive Computing","Finlandia"
"AI08129","Gerente de Producto de IA",83785.0,"USD","ejecutivo","parcial","India","grande","remoto","R, Scala, Statistics","tecnico superior",16,"inmobiliaria","2024-12-11","2025-01-24",970,5.9,"Cloud AI Solutions","Hungria"
"AI08132","Arquitecto de IA",85674.0,"USD","intermedio","autonomo","Suecia","pequeña","presencial","Azure, GCP, Python, SQL","tecnico superior",4,"automocion","2025-04-19","2025-06-25",2146,5.6,"Predictive Systems","China"
"AI08143","Analista de Datos",107756.0,"EUR","intermedio","completo","Alemania","grande","hibrido","Azure, Java, SQL","tecnico superior",4,"salud","2024-10-30","2024-12-10",661,8.1,"Cognitive Computing","Alemania"
"AI08145","Investigador/a en Machine Learning",96840.0,"CHF","principiante","temporal","Suiza","grande","hibrido","Mathematics, Python, PyTorch, Tableau, TensorFlow","grado",0,"finanzas","2024-12-25","2025-02-03",578,9.1,"DataVision Ltd","Suiza"
"AI08149","Ingeniero de Datos",147081.0,"EUR","avanzado","autonomo","Alemania","grande","hibrido","R, SQL, Statistics","grado",5,"politica","2024-11-05","2024-12-17",1029,7.6,"Autonomous Tech","Malasia"
"AI08152","Analista de Datos",220707.0,"EUR","ejecutivo","parcial","Alemania","grande","remoto","AWS, Kubernetes, Linux, Mathematics, SQL","tecnico superior",18,"manufactura","2024-01-08","2024-02-19",1499,6.4,"Cognitive Computing","Alemania"
"AI08153","Arquitecto de IA",83907.0,"EUR","principiante","completo","Austria","grande","presencial","Deep Learning, Mathematics, PyTorch, R, Tableau","tecnico superior",0,"automocion","2024-09-29","2024-10-30",1079,8.8,"DataVision Ltd","Brasil"
"AI08156","Ingeniero de Vision por Computadora",97513.0,"CAD","intermedio","parcial","Canada","pequeña","hibrido","Docker, Python, Statistics","tecnico superior",3,"inmobiliaria","2024-05-11","2024-07-03",2187,7.1,"Machine Intelligence Group","Canada"
"AI08157","Consultor de IA",229343.0,"CHF","avanzado","autonomo","Suiza","grande","remoto","Computer Vision, MLOps, PyTorch, Scala","doctorado",6,"automocion","2024-06-20","2024-08-17",548,9.6,"Autonomous Tech","Suiza"
"AI08158","Cientifico de Datos",135831.0,"SGD","avanzado","temporal","Singapur","grande","hibrido","AWS, Data Visualization, Deep Learning, Docker","grado",8,"manufactura","2024-10-14","2024-11-18",1245,7.3,"Algorithmic Solutions","Nueva Zelanda"
"AI08160","Cientifico de Datos",75572.0,"AUD","intermedio","autonomo","Australia","grande","remoto","Hadoop, Python, Tableau","grado",4,"salud","2024-09-10","2024-10-03",1850,9.3,"Neural Networks Co","Australia"
"AI08171","Especialista en IA",94953.0,"USD","intermedio","completo","Suecia","pequeña","presencial","Data Visualization, Linux, PyTorch, Scala, TensorFlow","doctorado",2,"salud","2024-01-04","2024-02-03",999,7.1,"Machine Intelligence Group","Suecia"
"AI08173","Analista de Datos",74369.0,"CAD","intermedio","completo","Canada","grande","remoto","Data Visualization, GCP, Hadoop, Statistics","tecnico superior",3,"inmobiliaria","2024-11-10","2024-11-27",1659,7.9,"Digital Transformation LLC","Canada"
"AI08175","Ingeniero/a de Sistemas Autonomos",186114.0,"EUR","ejecutivo","autonomo","Austria","grande","remoto","Azure, Data Visualization, NLP, SQL","doctorado",19,"consultoria","2024-12-15","2025-02-19",762,9.2,"Cognitive Computing","Austria"
"AI08176","Gerente de Producto de IA",95648.0,"USD","intermedio","temporal","Irlanda","grande","hibrido","Java, Linux, Python, Spark","tecnico superior",4,"energia","2024-10-04","2024-11-29",1137,6.4,"Digital Transformation LLC","Austria"
"AI08182","Ingeniero de Procesamiento de Lenguaje Natural",209012.0,"USD","ejecutivo","autonomo","Suecia","grande","presencial","Kubernetes, Python, Spark","grado",16,"politica","2024-10-04","2024-11-26",2115,7.8,"DataVision Ltd","Suecia"
"AI08184","Analista de Datos",127420.0,"CHF","intermedio","autonomo","Suiza","grande","presencial","Docker, Python, TensorFlow","tecnico superior",3,"consultoria","2024-04-30","2024-05-27",987,9.7,"Smart Analytics","Suiza"
"AI08185","Ingeniero de Aprendizaje Automatico",144510.0,"EUR","avanzado","parcial","Francia","grande","hibrido","Computer Vision, Hadoop, Mathematics","grado",5,"minorista","2025-02-05","2025-02-24",2346,8.4,"Digital Transformation LLC","Francia"
"AI08187","Investigador de IA",101862.0,"EUR","intermedio","completo","Paises Bajos","pequeña","hibrido","Deep Learning, GCP, PyTorch, TensorFlow","grado",4,"automocion","2024-09-04","2024-10-04",2009,7.1,"Future Systems","Países Bajos"
"AI08190","Investigador/a en Machine Learning",184257.0,"EUR","ejecutivo","parcial","Austria","grande","presencial","Data Visualization, Docker, SQL","grado",17,"telecomunicaciones","2025-02-08","2025-04-17",1806,6.3,"Cognitive Computing","Austria"
"AI08200","Cientifico Investigador",174979.0,"USD","ejecutivo","autonomo","Noruega","grande","remoto","AWS, Computer Vision, Deep Learning, Scala","grado",18,"tecnologia","2024-03-16","2024-03-30",2275,7.5,"Smart Analytics","Indonesia"
"AI08207","Investigador de IA",191537.0,"SGD","ejecutivo","autonomo","Singapur","grande","presencial","Computer Vision, Data Visualization, Hadoop","grado",12,"finanzas","2024-03-25","2024-04-29",928,6.4,"Algorithmic Solutions","Irlanda"
"AI08209","Cientifico de Datos",83618.0,"USD","principiante","autonomo","Finlandia","grande","presencial","Hadoop, Python, Tableau, TensorFlow","grado",0,"automocion","2024-11-14","2025-01-21",1114,8.9,"Neural Networks Co","Finlandia"
"AI08214","Analista de Datos",111999.0,"USD","avanzado","parcial","Israel","grande","hibrido","Hadoop, Java, NLP, Python, PyTorch","tecnico superior",5,"automocion","2025-03-02","2025-05-09",833,5.0,"AI Innovations","Israel"
"AI08215","Ingeniero de Robotica",70798.0,"JPY","principiante","completo","Japon","grande","remoto","Python, Tableau, TensorFlow","doctorado",1,"finanzas","2024-12-17","2025-01-04",1022,6.7,"DataVision Ltd","Japon"
"AI08217","Ingeniero/a de Sistemas Autonomos",173910.0,"USD","ejecutivo","parcial","Israel","grande","presencial","Azure, Deep Learning, TensorFlow","doctorado",10,"salud","2025-01-18","2025-03-06",1685,5.6,"Smart Analytics","Israel"
"AI08221","Ingeniero/a de Operaciones de Aprendizaje Automatico",235007.0,"USD","ejecutivo","completo","Corea del Sur","mediana","presencial","Kubernetes, NLP, SQL","master",16,"salud","2024-10-22","2024-12-18",2222,9.2,"TechCorp Inc","Corea del Sur"
"AI08222","Especialista en IA",68349.0,"EUR","principiante","parcial","Paises Bajos","pequeña","remoto","Data Visualization, Docker, Linux, NLP","doctorado",0,"finanzas","2025-04-19","2025-06-14",2333,8.6,"Future Systems","Países Bajos"
"AI08223","Consultor de IA",88924.0,"USD","intermedio","temporal","Israel","pequeña","remoto","AWS, Azure, Deep Learning, PyTorch, SQL","doctorado",4,"inmobiliaria","2024-03-23","2024-05-25",1368,5.8,"Predictive Systems","Israel"
"AI08234","Analista de Datos",148219.0,"USD","ejecutivo","temporal","Suecia","grande","remoto","Azure, Java, Python, Tableau","tecnico superior",16,"manufactura","2024-10-26","2024-12-31",1949,8.6,"Smart Analytics","Suecia"
"AI08238","Analista de Datos",60250.0,"SGD","principiante","autonomo","Singapur","grande","remoto","Deep Learning, Kubernetes, Scala, SQL","tecnico superior",1,"minorista","2025-04-01","2025-05-30",1424,7.3,"Cloud AI Solutions","Singapur"
"AI08240","Investigador/a en Machine Learning",111174.0,"USD","principiante","autonomo","Dinamarca","grande","hibrido","Data Visualization, Hadoop, Python, R","grado",0,"automocion","2024-08-12","2024-09-08",1329,5.9,"Cognitive Computing","Japon"
"AI08242","Especialista en IA",124429.0,"USD","avanzado","completo","Suecia","mediana","hibrido","Computer Vision, Data Visualization, Hadoop, Python, SQL","doctorado",5,"finanzas","2024-11-02","2024-12-03",1318,8.1,"DeepTech Ventures","Suecia"
"AI08244","Cientifico Investigador",166025.0,"EUR","ejecutivo","temporal","Alemania","grande","presencial","Git, Hadoop, Kubernetes, Linux, PyTorch","grado",14,"finanzas","2024-08-11","2024-10-17",782,7.7,"Cognitive Computing","Alemania"
"AI08247","Cientifico Investigador",128591.0,"USD","intermedio","temporal","Estados Unidos","pequeña","hibrido","Data Visualization, Docker, MLOps, PyTorch","grado",2,"politica","2024-06-15","2024-08-08",1680,6.5,"Predictive Systems","Estados Unidos"
"AI08249","Ingeniero de Software de IA",98359.0,"USD","intermedio","autonomo","Estados Unidos","grande","remoto","AWS, Git, Hadoop, R","doctorado",2,"inmobiliaria","2024-10-13","2024-12-22",628,7.9,"Cognitive Computing","España"
"AI08255","Ingeniero de Software de IA",43269.0,"USD","intermedio","completo","China","mediana","remoto","MLOps, Python, PyTorch, SQL, Statistics","doctorado",3,"finanzas","2024-09-20","2024-10-05",2402,8.5,"DeepTech Ventures","China"
"AI08256","Ingeniero de Software de IA",87445.0,"SGD","principiante","parcial","Singapur","grande","presencial","AWS, Mathematics, Python, Scala, TensorFlow","doctorado",0,"consultoria","2025-01-13","2025-03-16",2260,6.9,"Cloud AI Solutions","Singapur"
"AI08258","Especialista en IA",218971.0,"GBP","ejecutivo","parcial","Reino Unido","grande","presencial","Azure, Hadoop, Kubernetes, PyTorch","doctorado",14,"telecomunicaciones","2024-08-27","2024-11-07",2328,5.7,"AI Innovations","Ucrania"
"AI08259","Ingeniero de Software de IA",192168.0,"USD","ejecutivo","autonomo","Irlanda","pequeña","remoto","Azure, GCP, Kubernetes, NLP, SQL","doctorado",13,"finanzas","2024-08-18","2024-10-01",1469,7.6,"Quantum Computing Inc","Irlanda"
"AI08260","Gerente de Producto de IA",159792.0,"EUR","ejecutivo","autonomo","Austria","grande","remoto","Data Visualization, Kubernetes, NLP, R","tecnico superior",19,"salud","2024-07-01","2024-07-24",576,8.3,"AI Innovations","Austria"
"AI08261","Ingeniero/a de Sistemas Autonomos",228879.0,"EUR","ejecutivo","completo","Alemania","pequeña","remoto","Java, Python, Tableau","doctorado",13,"inmobiliaria","2024-12-20","2025-01-12",1732,7.4,"Machine Intelligence Group","Australia"
"AI08262","Gerente de Producto de IA",213850.0,"GBP","ejecutivo","completo","Reino Unido","grande","hibrido","Docker, Hadoop, Python, Statistics","tecnico superior",13,"inmobiliaria","2024-12-05","2025-01-07",1984,6.2,"Digital Transformation LLC","Reino Unido"
"AI08265","Director/a de Inteligencia Artificial",138140.0,"SGD","avanzado","parcial","Singapur","pequeña","presencial","Mathematics, Python, Statistics","doctorado",9,"tecnologia","2024-02-11","2024-03-10",1215,5.5,"Advanced Robotics","Singapur"
"AI08277","Director/a de Inteligencia Artificial",104442.0,"USD","principiante","autonomo","Noruega","grande","hibrido","Hadoop, MLOps, NLP, R, SQL","doctorado",0,"manufactura","2025-03-21","2025-04-10",1557,8.3,"Algorithmic Solutions","Noruega"
"AI08279","Director/a de Inteligencia Artificial",222268.0,"EUR","ejecutivo","temporal","Francia","mediana","presencial","Azure, Kubernetes, Statistics","doctorado",12,"automocion","2024-11-20","2024-12-13",1598,8.2,"TechCorp Inc","Francia"
"AI08284","Ingeniero de Robotica",88229.0,"USD","avanzado","completo","Corea del Sur","grande","hibrido","Azure, Docker, Java, Mathematics","doctorado",5,"telecomunicaciones","2024-03-12","2024-04-26",2075,5.3,"Cognitive Computing","Alemania"
"AI08289","Director/a de Inteligencia Artificial",174280.0,"GBP","ejecutivo","parcial","Reino Unido","grande","presencial","Azure, GCP, Git, MLOps, Python","doctorado",11,"inmobiliaria","2024-10-06","2024-12-05",1269,8.2,"DataVision Ltd","Singapur"
"AI08295","Investigador de IA",135123.0,"SGD","avanzado","completo","Singapur","pequeña","presencial","AWS, Deep Learning, MLOps, R, Spark","grado",7,"telecomunicaciones","2024-08-25","2024-09-10",596,9.9,"Future Systems","Singapur"
"AI08308","Ingeniero/a de Sistemas Autonomos",180243.0,"JPY","ejecutivo","parcial","Japon","mediana","presencial","AWS, Hadoop, Java","doctorado",18,"minorista","2025-01-20","2025-03-27",2024,9.9,"DeepTech Ventures","Japon"
"AI08311","Director/a de Inteligencia Artificial",124520.0,"USD","intermedio","completo","Dinamarca","grande","presencial","AWS, Git, Kubernetes","doctorado",4,"medios","2024-03-09","2024-05-12",922,6.9,"DataVision Ltd","Mexico"
"AI08317","Ingeniero de Procesamiento de Lenguaje Natural",72192.0,"GBP","principiante","parcial","Reino Unido","grande","hibrido","Hadoop, Java, Kubernetes","grado",0,"manufactura","2024-09-08","2024-09-26",501,7.4,"Cognitive Computing","Polonia"
"AI08318","Cientifico de Datos",68382.0,"EUR","principiante","parcial","Alemania","grande","presencial","Deep Learning, Git, Java, SQL","grado",1,"automocion","2024-03-23","2024-04-26",2001,8.9,"Digital Transformation LLC","Alemania"
"AI08322","Ingeniero de Aprendizaje Profundo",52150.0,"USD","ejecutivo","temporal","India","grande","hibrido","MLOps, PyTorch, SQL","grado",16,"telecomunicaciones","2024-02-15","2024-03-10",839,8.4,"AI Innovations","Japon"
"AI08323","Ingeniero de Aprendizaje Automatico",70856.0,"USD","intermedio","temporal","Israel","grande","presencial","Git, Kubernetes, Scala, Spark","grado",2,"manufactura","2024-03-08","2024-05-13",1675,6.1,"Cognitive Computing","Israel"
"AI08324","Gerente de Producto de IA",70901.0,"USD","principiante","completo","Suecia","grande","presencial","AWS, Deep Learning, Git, Python, TensorFlow","tecnico superior",0,"educacion","2024-03-22","2024-04-23",1246,8.0,"Cloud AI Solutions","Suecia"
"AI08326","Ingeniero de Aprendizaje Automatico",72083.0,"GBP","intermedio","temporal","Reino Unido","pequeña","remoto","AWS, Git, Kubernetes, Scala, SQL","grado",4,"energia","2024-02-27","2024-04-26",1006,9.8,"Advanced Robotics","Reino Unido"
"AI08327","Ingeniero de Datos",80363.0,"EUR","principiante","autonomo","Paises Bajos","pequeña","presencial","Computer Vision, Deep Learning, Spark, SQL","grado",1,"educacion","2025-04-30","2025-06-13",2448,8.5,"Future Systems","Estados Unidos"
"AI08331","Ingeniero de Aprendizaje Profundo",35777.0,"USD","principiante","parcial","China","grande","presencial","Data Visualization, Hadoop, Java, NLP","grado",1,"consultoria","2024-02-04","2024-03-12",2081,6.0,"Digital Transformation LLC","China"
"AI08339","Ingeniero de Software de IA",267395.0,"USD","ejecutivo","parcial","Estados Unidos","mediana","presencial","Computer Vision, Python, Statistics, TensorFlow","doctorado",17,"minorista","2024-04-05","2024-05-03",2448,5.1,"TechCorp Inc","Estados Unidos"
"AI08344","Especialista en IA",126029.0,"USD","avanzado","autonomo","Israel","pequeña","hibrido","Computer Vision, Docker, Python, Spark, Statistics","doctorado",6,"automocion","2025-02-23","2025-04-07",1666,8.1,"Predictive Systems","Israel"
"AI08347","Investigador/a en Machine Learning",57273.0,"USD","principiante","autonomo","Israel","grande","presencial","Kubernetes, Mathematics, SQL","grado",1,"transporte","2025-01-20","2025-03-23",984,7.8,"Neural Networks Co","Israel"
"AI08352","Investigador/a en Machine Learning",124500.0,"USD","avanzado","parcial","Israel","grande","remoto","Data Visualization, Git, NLP","grado",6,"consultoria","2024-09-22","2024-11-26",2444,7.1,"DataVision Ltd","Israel"
"AI08357","Director/a de Inteligencia Artificial",72375.0,"EUR","intermedio","autonomo","Francia","grande","presencial","Deep Learning, GCP, Mathematics, Scala, SQL","doctorado",4,"consultoria","2024-04-07","2024-04-30",759,6.9,"DataVision Ltd","Filipinas"
"AI08361","Investigador de IA",231076.0,"SGD","ejecutivo","temporal","Singapur","grande","hibrido","Data Visualization, Python, Spark, Statistics","grado",14,"tecnologia","2024-08-15","2024-09-28",1757,6.8,"Neural Networks Co","Singapur"
"AI08363","Investigador/a en Machine Learning",116702.0,"USD","avanzado","temporal","Irlanda","pequeña","hibrido","Java, Linux, NLP, R, TensorFlow","grado",8,"tecnologia","2025-03-01","2025-03-19",1076,8.3,"Advanced Robotics","Irlanda"
"AI08364","Ingeniero de Vision por Computadora",127076.0,"CHF","principiante","parcial","Suiza","pequeña","presencial","Java, Mathematics, NLP, Python","tecnico superior",0,"tecnologia","2024-10-18","2024-12-09",1891,7.8,"Quantum Computing Inc","Suiza"
"AI08365","Investigador/a en Machine Learning",138133.0,"JPY","avanzado","temporal","Japon","grande","remoto","Data Visualization, MLOps, Python","grado",9,"finanzas","2024-06-12","2024-08-15",1650,8.0,"Cognitive Computing","Filipinas"
"AI08370","Ingeniero/a de Operaciones de Aprendizaje Automatico",85603.0,"USD","intermedio","autonomo","Irlanda","grande","remoto","Computer Vision, Data Visualization, Scala, Spark","master",4,"videojuegos","2025-03-22","2025-05-19",1079,7.0,"Cloud AI Solutions","Irlanda"
"AI08374","Arquitecto de IA",79209.0,"EUR","intermedio","completo","Francia","pequeña","hibrido","Java, MLOps, TensorFlow","tecnico superior",2,"videojuegos","2024-05-03","2024-05-22",2438,9.2,"Future Systems","Francia"
"AI08376","Director/a de Inteligencia Artificial",183144.0,"EUR","ejecutivo","parcial","Alemania","grande","hibrido","Data Visualization, GCP, Spark, TensorFlow","doctorado",11,"videojuegos","2024-04-03","2024-05-12",1696,5.9,"Smart Analytics","Alemania"
"AI08381","Cientifico/a de Datos Principal",54144.0,"USD","avanzado","autonomo","China","grande","hibrido","AWS, Hadoop, Java, MLOps, R","grado",5,"educacion","2024-04-07","2024-05-15",1069,8.0,"Digital Transformation LLC","Corea del Sur"
"AI08383","Investigador/a en Machine Learning",159981.0,"EUR","avanzado","parcial","Alemania","mediana","remoto","Computer Vision, Deep Learning, Python","grado",9,"minorista","2024-01-16","2024-02-17",1058,7.1,"DeepTech Ventures","Alemania"
"AI08384","Cientifico Investigador",52315.0,"USD","principiante","completo","Corea del Sur","pequeña","hibrido","Data Visualization, GCP, Hadoop, Linux, SQL","grado",1,"medios","2024-05-07","2024-06-17",944,6.2,"Quantum Computing Inc","Corea del Sur"
"AI08386","Especialista en IA",97169.0,"GBP","intermedio","temporal","Reino Unido","pequeña","presencial","AWS, Git, Java, MLOps, SQL","doctorado",3,"politica","2024-09-24","2024-10-09",2310,6.1,"Predictive Systems","Reino Unido"
"AI08388","Cientifico de Datos",112243.0,"USD","intermedio","temporal","Estados Unidos","grande","remoto","AWS, Data Visualization, Scala, SQL","grado",2,"finanzas","2024-05-28","2024-07-18",978,7.8,"Cognitive Computing","Hungria"
"AI08389","Ingeniero/a de Operaciones de Aprendizaje Automatico",127387.0,"USD","intermedio","autonomo","Dinamarca","grande","presencial","Deep Learning, MLOps, PyTorch","master",3,"tecnologia","2025-04-02","2025-06-08",2393,7.7,"Autonomous Tech","China"
"AI08400","Ingeniero de Robotica",78489.0,"USD","intermedio","autonomo","Israel","pequeña","presencial","AWS, Docker, NLP","doctorado",2,"telecomunicaciones","2025-04-02","2025-05-04",712,9.0,"Advanced Robotics","Israel"
"AI08401","Ingeniero/a de Sistemas Autonomos",157109.0,"EUR","avanzado","temporal","Alemania","grande","remoto","Java, MLOps, NLP, R","doctorado",5,"automocion","2025-01-12","2025-01-26",1530,8.0,"Smart Analytics","Portugal"
"AI08406","Consultor de IA",133222.0,"EUR","avanzado","parcial","Austria","grande","presencial","Computer Vision, GCP, PyTorch, Scala, Spark","doctorado",7,"transporte","2024-07-03","2024-08-09",1185,8.9,"DataVision Ltd","Argentina"
"AI08407","Ingeniero de Datos",62909.0,"USD","principiante","parcial","Israel","mediana","remoto","Data Visualization, Java, Scala, Tableau, TensorFlow","grado",1,"politica","2024-08-19","2024-10-13",2330,5.2,"DeepTech Ventures","Israel"
"AI08409","Ingeniero de Robotica",222547.0,"USD","ejecutivo","parcial","Irlanda","grande","presencial","Data Visualization, Linux, PyTorch","doctorado",14,"manufactura","2024-02-19","2024-03-09",1579,5.6,"Smart Analytics","Irlanda"
"AI08410","Consultor de IA",234130.0,"JPY","ejecutivo","completo","Japon","grande","remoto","Azure, Git, Linux, MLOps","doctorado",11,"inmobiliaria","2025-02-08","2025-02-23",1013,5.8,"Cognitive Computing","Japon"
"AI08411","Ingeniero de Aprendizaje Profundo",215309.0,"USD","ejecutivo","temporal","Finlandia","grande","remoto","Computer Vision, GCP, MLOps","grado",13,"medios","2024-06-30","2024-09-09",1203,7.3,"Cognitive Computing","Finlandia"
"AI08416","Ingeniero de Vision por Computadora",106745.0,"USD","intermedio","temporal","Suecia","pequeña","hibrido","Azure, GCP, Python, SQL, TensorFlow","tecnico superior",3,"salud","2024-06-27","2024-07-23",2005,9.2,"Advanced Robotics","Luxemburgo"
"AI08418","Arquitecto de IA",233941.0,"SGD","ejecutivo","parcial","Singapur","pequeña","hibrido","AWS, Data Visualization, MLOps, NLP, SQL","tecnico superior",15,"energia","2024-06-13","2024-07-22",1480,6.3,"Machine Intelligence Group","Italia"
"AI08419","Ingeniero de Software de IA",179620.0,"EUR","ejecutivo","parcial","Austria","pequeña","hibrido","AWS, Kubernetes, Python, Statistics","doctorado",13,"tecnologia","2024-01-28","2024-03-11",1610,9.6,"Quantum Computing Inc","Suecia"
"AI08420","Ingeniero/a de Operaciones de Aprendizaje Automatico",128589.0,"JPY","avanzado","parcial","Japon","grande","hibrido","Docker, PyTorch, TensorFlow","master",6,"videojuegos","2024-10-13","2024-11-08",2114,9.0,"AI Innovations","Japon"
"AI08422","Especialista en IA",114807.0,"EUR","avanzado","autonomo","Francia","grande","remoto","Azure, Git, Java","doctorado",6,"automocion","2024-06-06","2024-07-31",1526,6.6,"DataVision Ltd","Noruega"
"AI08424","Ingeniero/a de Operaciones de Aprendizaje Automatico",23823.0,"USD","principiante","temporal","India","grande","hibrido","Deep Learning, GCP, Python, TensorFlow","master",0,"medios","2024-08-10","2024-09-06",1222,6.2,"Cloud AI Solutions","India"
"AI08428","Cientifico Investigador",114453.0,"USD","intermedio","parcial","Suecia","mediana","presencial","Azure, MLOps, Spark, SQL","grado",2,"politica","2024-06-06","2024-08-04",2473,5.2,"TechCorp Inc","Argentina"
"AI08430","Investigador de IA",279320.0,"SGD","ejecutivo","completo","Singapur","mediana","hibrido","Computer Vision, MLOps, Statistics","grado",14,"telecomunicaciones","2024-02-28","2024-04-01",1660,8.8,"DeepTech Ventures","Turquia"
"AI08431","Ingeniero de Vision por Computadora",193375.0,"EUR","ejecutivo","completo","Alemania","pequeña","hibrido","Computer Vision, NLP, Python, Spark, Tableau","tecnico superior",10,"educacion","2024-06-21","2024-07-06",2499,9.3,"Machine Intelligence Group","Republica Checa"
"AI08436","Investigador de IA",103028.0,"CHF","principiante","autonomo","Suiza","pequeña","remoto","Azure, Computer Vision, Deep Learning, Scala, Tableau","grado",1,"minorista","2024-10-21","2024-11-06",1091,8.0,"Advanced Robotics","Portugal"
"AI08442","Arquitecto de IA",63995.0,"USD","avanzado","temporal","China","grande","hibrido","AWS, Java, Kubernetes, SQL","tecnico superior",9,"energia","2024-05-05","2024-07-09",1467,8.0,"Cognitive Computing","China"
"AI08443","Ingeniero de Aprendizaje Profundo",67575.0,"EUR","principiante","temporal","Francia","mediana","presencial","GCP, Linux, R, Scala","grado",0,"inmobiliaria","2024-12-28","2025-02-15",2065,9.8,"DeepTech Ventures","Francia"
"AI08452","Ingeniero de Aprendizaje Automatico",77362.0,"AUD","intermedio","completo","Australia","grande","hibrido","Java, Linux, PyTorch, SQL","grado",4,"videojuegos","2025-03-18","2025-04-24",834,7.9,"DataVision Ltd","Australia"
"AI08459","Investigador/a en Machine Learning",36182.0,"USD","avanzado","completo","India","pequeña","remoto","Data Visualization, MLOps, NLP, PyTorch, TensorFlow","grado",6,"automocion","2024-12-03","2025-01-24",2302,7.7,"Future Systems","India"
"AI08460","Ingeniero de Software de IA",64887.0,"EUR","intermedio","parcial","Austria","pequeña","hibrido","Linux, PyTorch, Tableau","doctorado",4,"consultoria","2024-02-26","2024-04-09",1763,7.4,"Predictive Systems","Austria"
"AI08461","Gerente de Producto de IA",309181.0,"USD","ejecutivo","completo","Dinamarca","grande","hibrido","GCP, Python, Spark","tecnico superior",15,"politica","2025-01-01","2025-02-10",1074,7.6,"Smart Analytics","Estonia"
"AI08463","Analista de Datos",186453.0,"CHF","avanzado","autonomo","Suiza","grande","remoto","Hadoop, Java, Mathematics, Scala, Statistics","tecnico superior",6,"energia","2025-04-06","2025-04-26",567,6.9,"DataVision Ltd","Suecia"
"AI08467","Ingeniero de Vision por Computadora",53043.0,"CAD","principiante","temporal","Canada","pequeña","presencial","Java, Kubernetes, SQL, Tableau","tecnico superior",0,"consultoria","2024-10-18","2024-11-11",1508,9.8,"Predictive Systems","Canada"
"AI08471","Ingeniero de Aprendizaje Automatico",107589.0,"USD","avanzado","autonomo","Suecia","pequeña","presencial","Data Visualization, Docker, Git, Linux","grado",7,"inmobiliaria","2024-07-31","2024-09-23",568,7.7,"Quantum Computing Inc","Suecia"
"AI08472","Ingeniero/a de Operaciones de Aprendizaje Automatico",68293.0,"EUR","principiante","parcial","Francia","pequeña","presencial","Azure, Deep Learning, Git, R, Scala","master",1,"educacion","2024-05-15","2024-06-24",2321,7.3,"Future Systems","Francia"
"AI08477","Investigador/a en Machine Learning",117690.0,"AUD","avanzado","temporal","Australia","mediana","presencial","Git, Python, PyTorch","grado",8,"consultoria","2025-04-13","2025-05-08",989,5.6,"TechCorp Inc","Australia"
"AI08478","Arquitecto de IA",214411.0,"USD","ejecutivo","parcial","Estados Unidos","grande","hibrido","Git, Java, Kubernetes, NLP","tecnico superior",11,"finanzas","2024-11-04","2024-12-13",2395,8.6,"Cloud AI Solutions","Estados Unidos"
"AI08481","Investigador de IA",65656.0,"AUD","intermedio","parcial","Australia","grande","hibrido","AWS, Computer Vision, Mathematics, PyTorch, SQL","grado",4,"finanzas","2024-04-29","2024-07-11",2396,5.1,"DataVision Ltd","Malasia"
"AI08487","Arquitecto de IA",88478.0,"EUR","avanzado","completo","Francia","grande","remoto","AWS, Hadoop, Linux, MLOps, PyTorch","tecnico superior",5,"transporte","2024-04-07","2024-06-15",1496,7.5,"Smart Analytics","Francia"
"AI08488","Ingeniero de Aprendizaje Automatico",212608.0,"EUR","ejecutivo","parcial","Austria","pequeña","hibrido","AWS, Azure, Computer Vision, Docker, Git","grado",12,"telecomunicaciones","2024-07-06","2024-08-09",519,6.5,"Quantum Computing Inc","Austria"
"AI08491","Director/a de Inteligencia Artificial",95900.0,"USD","intermedio","parcial","Suecia","pequeña","presencial","R, Tableau, TensorFlow","doctorado",4,"transporte","2024-08-14","2024-09-11",647,7.6,"Future Systems","Suecia"
"AI08495","Ingeniero de Datos",203674.0,"CHF","avanzado","autonomo","Suiza","grande","hibrido","Azure, Kubernetes, Scala, Spark, Tableau","grado",9,"inmobiliaria","2024-11-29","2025-01-07",2130,6.0,"Neural Networks Co","Suiza"
"AI08505","Especialista en IA",189940.0,"CAD","ejecutivo","autonomo","Canada","pequeña","hibrido","Azure, Hadoop, PyTorch, SQL","doctorado",15,"energia","2024-09-09","2024-10-28",949,6.5,"Quantum Computing Inc","Canada"
